URN,Passage,Analysis
urn:cite:ptolemy:geotype_ex.405,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.406,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.407,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.408,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.409,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.410,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.411,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.412,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.413,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.414,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.415,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.416,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.417,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.418,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.419,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.420,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.421,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.422,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.423,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.424,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.425,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.426,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.427,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.428,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.429,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.430,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.431,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.432,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.433,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.434,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.435,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.436,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.437,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.438,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.439,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.440,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.441,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.442,urn:cts:greekLit:tlg0363.tlg009.hc01:3.14,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.443,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.444,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.445,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.446,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.447,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.448,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.449,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.450,urn:cts:greekLit:tlg0363.tlg009.hc01:3.15,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.451,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.452,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.453,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.454,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.455,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.456,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.457,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.458,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.459,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.460,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.461,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.462,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.463,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.464,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.465,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.466,urn:cts:greekLit:tlg0363.tlg009.hc01:4.1,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.467,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.468,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.469,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.470,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.471,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.472,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.473,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.474,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.475,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.476,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.477,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.478,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.479,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.480,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.481,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.482,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.483,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.484,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.485,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.486,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.487,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.488,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.489,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.490,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.491,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.492,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.493,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.494,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.495,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.496,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.497,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.498,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.499,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.500,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.501,urn:cts:greekLit:tlg0363.tlg009.hc01:4.2,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.502,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.503,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.504,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.505,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.506,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.507,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.508,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.509,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.510,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.511,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.512,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.513,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.514,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.515,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.516,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.517,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.518,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.12
urn:cite:ptolemy:geotype_ex.519,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.520,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.12
urn:cite:ptolemy:geotype_ex.521,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.522,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.523,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.524,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.525,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.526,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.527,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.528,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.529,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.530,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.531,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.532,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.533,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.534,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.535,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.536,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.537,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.538,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.539,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.540,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.541,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.542,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.543,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.544,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.545,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.546,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.547,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.548,urn:cts:greekLit:tlg0363.tlg009.hc01:4.3,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.549,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.550,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.551,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.552,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.553,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.554,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.555,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.556,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.557,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.558,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.559,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.560,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.561,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.562,urn:cts:greekLit:tlg0363.tlg009.hc01:4.4,urn:cite:ptolemy:geotype.5
urn:cite:ptolemy:geotype_ex.563,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.564,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.565,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.566,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.567,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.568,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.569,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.570,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.571,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.572,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.573,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.574,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.575,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.576,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.7
urn:cite:ptolemy:geotype_ex.577,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.1
urn:cite:ptolemy:geotype_ex.578,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.579,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.580,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.6
urn:cite:ptolemy:geotype_ex.581,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.12
urn:cite:ptolemy:geotype_ex.582,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.583,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.584,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.585,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.586,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.587,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.588,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.3
urn:cite:ptolemy:geotype_ex.589,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.590,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.591,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.592,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.593,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.594,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.595,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.596,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.597,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.598,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
urn:cite:ptolemy:geotype_ex.599,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.600,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.601,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.602,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.603,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.604,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.605,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.10
urn:cite:ptolemy:geotype_ex.606,urn:cts:greekLit:tlg0363.tlg009.hc01:4.5,urn:cite:ptolemy:geotype.4
